series,timestamp,value,label
E,2021-05-17T11:55:37.000Z,108.80131530761719,
A,2021-05-17T11:55:47.000Z,3206.185302734375,label_1
B,2021-05-17T11:55:47.000Z,156.54893493652344,
C,2021-05-17T11:55:47.000Z,104.92159271240234,
D,2021-05-17T11:55:47.000Z,108.31370544433594,
E,2021-05-17T11:55:47.000Z,108.80131530761719,
A,2021-05-17T11:55:57.000Z,3206.185302734375,label_1
B,2021-05-17T11:55:57.000Z,156.54893493652344,
C,2021-05-17T11:55:57.000Z,104.92159271240234,
D,2021-05-17T11:55:57.000Z,108.31370544433594,
E,2021-05-17T11:55:57.000Z,108.80131530761719,
A,2021-05-17T11:56:07.000Z,3382.39306640625,label_1
B,2021-05-17T11:56:07.000Z,156.5704803466797,
C,2021-05-17T11:56:07.000Z,104.87920379638672,
D,2021-05-17T11:56:07.000Z,108.31370544433594,
E,2021-05-17T11:56:07.000Z,108.82252502441406,
A,2021-05-17T11:56:17.000Z,3382.39306640625,label_1
B,2021-05-17T11:56:17.000Z,156.5704803466797,
C,2021-05-17T11:56:17.000Z,104.87920379638672,
D,2021-05-17T11:56:17.000Z,108.31370544433594,
E,2021-05-17T11:56:17.000Z,108.82252502441406,
A,2021-05-17T11:56:27.000Z,3382.39306640625,label_1
B,2021-05-17T11:56:27.000Z,156.5704803466797,
C,2021-05-17T11:56:27.000Z,104.87920379638672,
D,2021-05-17T11:56:27.000Z,108.31370544433594,
E,2021-05-17T11:56:27.000Z,108.82252502441406,
A,2021-05-17T11:56:37.000Z,3287.386962890625,label_1
B,2021-05-17T11:56:37.000Z,156.52737426757812,
C,2021-05-17T11:56:37.000Z,104.87920379638672,
D,2021-05-17T11:56:37.000Z,108.31370544433594,
E,2021-05-17T11:56:37.000Z,108.84369659423828,
A,2021-05-17T11:56:47.000Z,3287.386962890625,label_1
B,2021-05-17T11:56:47.000Z,156.52737426757812,
C,2021-05-17T11:56:47.000Z,104.87920379638672,
D,2021-05-17T11:56:47.000Z,108.31370544433594,
E,2021-05-17T11:56:47.000Z,108.84369659423828,
A,2021-05-17T11:56:57.000Z,3287.386962890625,label_1
B,2021-05-17T11:56:57.000Z,156.52737426757812,
C,2021-05-17T11:56:57.000Z,104.87920379638672,
D,2021-05-17T11:56:57.000Z,108.31370544433594,
E,2021-05-17T11:56:57.000Z,108.84369659423828,
A,2021-05-17T11:57:07.000Z,2846.461181640625,label_1
B,2021-05-17T11:57:07.000Z,156.52737426757812,
C,2021-05-17T11:57:07.000Z,104.75200653076172,
D,2021-05-17T11:57:07.000Z,108.29249572753906,
E,2021-05-17T11:57:07.000Z,108.86494445800781,
A,2021-05-17T11:57:17.000Z,2846.461181640625,label_1
B,2021-05-17T11:57:17.000Z,156.52737426757812,
C,2021-05-17T11:57:17.000Z,104.75200653076172,
D,2021-05-17T11:57:17.000Z,108.29249572753906,
E,2021-05-17T11:57:17.000Z,108.86494445800781,
A,2021-05-17T11:57:27.000Z,2846.461181640625,label_1
B,2021-05-17T11:57:27.000Z,156.52737426757812,
C,2021-05-17T11:57:27.000Z,104.75200653076172,
D,2021-05-17T11:57:27.000Z,108.29249572753906,
E,2021-05-17T11:57:27.000Z,108.86494445800781,
A,2021-05-17T11:57:37.000Z,3080.728271484375,label_1
B,2021-05-17T11:57:37.000Z,156.20443725585938,
C,2021-05-17T11:57:37.000Z,104.70955657958984,
D,2021-05-17T11:57:37.000Z,108.27125549316406,
E,2021-05-17T11:57:37.000Z,108.86494445800781,
A,2021-05-17T11:57:47.000Z,3080.728271484375,label_1
B,2021-05-17T11:57:47.000Z,156.20443725585938,
C,2021-05-17T11:57:47.000Z,104.70955657958984,
D,2021-05-17T11:57:47.000Z,108.27125549316406,
E,2021-05-17T11:57:47.000Z,108.86494445800781,
A,2021-05-17T11:57:57.000Z,3080.728271484375,label_1
B,2021-05-17T11:57:57.000Z,156.20443725585938,
C,2021-05-17T11:57:57.000Z,104.70955657958984,
D,2021-05-17T11:57:57.000Z,108.27125549316406,
E,2021-05-17T11:57:57.000Z,108.86494445800781,
A,2021-05-17T11:58:07.000Z,3142.441650390625,label_1
B,2021-05-17T11:58:07.000Z,155.9460906982422,
C,2021-05-17T11:58:07.000Z,104.66716766357422,
D,2021-05-17T11:58:07.000Z,108.20768737792969,
E,2021-05-17T11:58:07.000Z,108.80131530761719,
A,2021-05-17T11:58:17.000Z,3142.441650390625,label_1
B,2021-05-17T11:58:17.000Z,155.9460906982422,
C,2021-05-17T11:58:17.000Z,104.66716766357422,
D,2021-05-17T11:58:17.000Z,108.20768737792969,
E,2021-05-17T11:58:17.000Z,108.80131530761719,
A,2021-05-17T11:58:27.000Z,3142.441650390625,label_1
B,2021-05-17T11:58:27.000Z,155.9460906982422,
C,2021-05-17T11:58:27.000Z,104.66716766357422,
D,2021-05-17T11:58:27.000Z,108.20768737792969,
E,2021-05-17T11:58:27.000Z,108.80131530761719,
A,2021-05-17T11:58:37.000Z,3195.62890625,label_1
B,2021-05-17T11:58:37.000Z,155.9460906982422,
C,2021-05-17T11:58:37.000Z,104.58238983154297,
D,2021-05-17T11:58:37.000Z,108.1653060913086,
E,2021-05-17T11:58:37.000Z,108.75889587402344,
A,2021-05-17T11:58:47.000Z,3195.62890625,label_1
B,2021-05-17T11:58:47.000Z,155.9460906982422,
C,2021-05-17T11:58:47.000Z,104.58238983154297,
D,2021-05-17T11:58:47.000Z,108.1653060913086,
E,2021-05-17T11:58:47.000Z,108.75889587402344,
A,2021-05-17T11:58:57.000Z,3195.62890625,label_1
B,2021-05-17T11:58:57.000Z,155.9460906982422,
C,2021-05-17T11:58:57.000Z,104.58238983154297,
D,2021-05-17T11:58:57.000Z,108.1653060913086,
E,2021-05-17T11:58:57.000Z,108.75889587402344,
A,2021-05-17T11:59:07.000Z,3215.929443359375,label_1
B,2021-05-17T11:59:07.000Z,155.9460906982422,
C,2021-05-17T11:59:07.000Z,104.51879119873047,
D,2021-05-17T11:59:07.000Z,108.1017074584961,
E,2021-05-17T11:59:07.000Z,108.69529724121094,
A,2021-05-17T11:59:17.000Z,3215.929443359375,label_1
B,2021-05-17T11:59:17.000Z,155.9460906982422,
C,2021-05-17T11:59:17.000Z,104.51879119873047,
D,2021-05-17T11:59:17.000Z,108.1017074584961,
E,2021-05-17T11:59:17.000Z,108.69529724121094,
A,2021-05-17T11:59:27.000Z,3215.929443359375,label_1
B,2021-05-17T11:59:27.000Z,155.9460906982422,
C,2021-05-17T11:59:27.000Z,104.51879119873047,
D,2021-05-17T11:59:27.000Z,108.1017074584961,
E,2021-05-17T11:59:27.000Z,108.69529724121094,
A,2021-05-17T11:59:37.000Z,3314.18359375,label_1
B,2021-05-17T11:59:37.000Z,155.9891357421875,
C,2021-05-17T11:59:37.000Z,104.45516204833984,
D,2021-05-17T11:59:37.000Z,108.0381088256836,
E,2021-05-17T11:59:37.000Z,108.65290832519531,
A,2021-05-17T11:59:47.000Z,3314.18359375,label_1
B,2021-05-17T11:59:47.000Z,155.9891357421875,
C,2021-05-17T11:59:47.000Z,104.45516204833984,
D,2021-05-17T11:59:47.000Z,108.0381088256836,
E,2021-05-17T11:59:47.000Z,108.65290832519531,
A,2021-05-17T11:59:57.000Z,3314.18359375,label_1
B,2021-05-17T11:59:57.000Z,155.9891357421875,
C,2021-05-17T11:59:57.000Z,104.45516204833984,
D,2021-05-17T11:59:57.000Z,108.0381088256836,
E,2021-05-17T11:59:57.000Z,108.65290832519531,
A,2021-05-17T12:00:07.000Z,3350.724365234375,label_1
B,2021-05-17T12:00:07.000Z,156.07525634765625,
C,2021-05-17T12:00:07.000Z,104.39156341552734,
D,2021-05-17T12:00:07.000Z,107.99565124511719,
E,2021-05-17T12:00:07.000Z,108.58930969238281,
A,2021-05-17T12:00:17.000Z,3350.724365234375,label_1
B,2021-05-17T12:00:17.000Z,156.07525634765625,
C,2021-05-17T12:00:17.000Z,104.39156341552734,
D,2021-05-17T12:00:17.000Z,107.99565124511719,
E,2021-05-17T12:00:17.000Z,108.58930969238281,
A,2021-05-17T12:00:27.000Z,3350.724365234375,label_1
B,2021-05-17T12:00:27.000Z,156.07525634765625,
C,2021-05-17T12:00:27.000Z,104.39156341552734,
D,2021-05-17T12:00:27.000Z,107.99565124511719,
E,2021-05-17T12:00:27.000Z,108.58930969238281,
A,2021-05-17T12:00:37.000Z,3240.696044921875,label_1
B,2021-05-17T12:00:37.000Z,156.09683227539062,
C,2021-05-17T12:00:37.000Z,104.39156341552734,
D,2021-05-17T12:00:37.000Z,107.97447967529297,
E,2021-05-17T12:00:37.000Z,108.58930969238281,
A,2021-05-17T12:00:47.000Z,3240.696044921875,label_1
B,2021-05-17T12:00:47.000Z,156.09683227539062,
C,2021-05-17T12:00:47.000Z,104.39156341552734,
D,2021-05-17T12:00:47.000Z,107.97447967529297,
E,2021-05-17T12:00:47.000Z,108.58930969238281,
A,2021-05-17T12:00:57.000Z,3240.696044921875,label_1
B,2021-05-17T12:00:57.000Z,156.09683227539062,
C,2021-05-17T12:00:57.000Z,104.39156341552734,
D,2021-05-17T12:00:57.000Z,107.97447967529297,
E,2021-05-17T12:00:57.000Z,108.58930969238281,
A,2021-05-17T12:01:07.000Z,3396.603515625,label_1
B,2021-05-17T12:01:07.000Z,156.1183319091797,
C,2021-05-17T12:01:07.000Z,104.3280029296875,
D,2021-05-17T12:01:07.000Z,107.9532699584961,
E,2021-05-17T12:01:07.000Z,108.58930969238281,
A,2021-05-17T12:01:17.000Z,3396.603515625,label_1
B,2021-05-17T12:01:17.000Z,156.1183319091797,
C,2021-05-17T12:01:17.000Z,104.3280029296875,
D,2021-05-17T12:01:17.000Z,107.9532699584961,
E,2021-05-17T12:01:17.000Z,108.58930969238281,
A,2021-05-17T12:01:27.000Z,3396.603515625,label_1
B,2021-05-17T12:01:27.000Z,156.1183319091797,
C,2021-05-17T12:01:27.000Z,104.3280029296875,
D,2021-05-17T12:01:27.000Z,107.9532699584961,
E,2021-05-17T12:01:27.000Z,108.58930969238281,
A,2021-05-17T12:01:37.000Z,3501.353759765625,label_1
B,2021-05-17T12:01:37.000Z,156.07525634765625,
C,2021-05-17T12:01:37.000Z,104.34918212890625,
D,2021-05-17T12:01:37.000Z,107.93209075927734,
E,2021-05-17T12:01:37.000Z,108.56809997558594,
A,2021-05-17T12:01:47.000Z,3501.353759765625,label_1
B,2021-05-17T12:01:47.000Z,156.07525634765625,
C,2021-05-17T12:01:47.000Z,104.34918212890625,
D,2021-05-17T12:01:47.000Z,107.93209075927734,
E,2021-05-17T12:01:47.000Z,108.56809997558594,
A,2021-05-17T12:01:57.000Z,3501.353759765625,label_1
B,2021-05-17T12:01:57.000Z,156.07525634765625,
C,2021-05-17T12:01:57.000Z,104.34918212890625,
D,2021-05-17T12:01:57.000Z,107.93209075927734,
E,2021-05-17T12:01:57.000Z,108.56809997558594,
A,2021-05-17T12:02:07.000Z,3490.79736328125,label_1
B,2021-05-17T12:02:07.000Z,156.03221130371094,
C,2021-05-17T12:02:07.000Z,104.37039184570312,
D,2021-05-17T12:02:07.000Z,107.93209075927734,
E,2021-05-17T12:02:07.000Z,108.58930969238281,
A,2021-05-17T12:02:17.000Z,3490.79736328125,label_1
B,2021-05-17T12:02:17.000Z,156.03221130371094,
C,2021-05-17T12:02:17.000Z,104.37039184570312,
D,2021-05-17T12:02:17.000Z,107.93209075927734,
E,2021-05-17T12:02:17.000Z,108.58930969238281,
A,2021-05-17T12:02:27.000Z,3490.79736328125,label_1
B,2021-05-17T12:02:27.000Z,156.03221130371094,
C,2021-05-17T12:02:27.000Z,104.37039184570312,
D,2021-05-17T12:02:27.000Z,107.93209075927734,
E,2021-05-17T12:02:27.000Z,108.58930969238281,
A,2021-05-17T12:02:37.000Z,3313.37158203125,label_1
B,2021-05-17T12:02:37.000Z,156.0537567138672,
C,2021-05-17T12:02:37.000Z,104.28558349609375,
D,2021-05-17T12:02:37.000Z,107.9532699584961,
E,2021-05-17T12:02:37.000Z,108.65290832519531,
A,2021-05-17T12:02:47.000Z,3313.37158203125,label_1
B,2021-05-17T12:02:47.000Z,156.0537567138672,
C,2021-05-17T12:02:47.000Z,104.28558349609375,
D,2021-05-17T12:02:47.000Z,107.9532699584961,
E,2021-05-17T12:02:47.000Z,108.65290832519531,
A,2021-05-17T12:02:57.000Z,3313.37158203125,label_1
B,2021-05-17T12:02:57.000Z,156.0537567138672,
C,2021-05-17T12:02:57.000Z,104.28558349609375,
D,2021-05-17T12:02:57.000Z,107.9532699584961,
E,2021-05-17T12:02:57.000Z,108.65290832519531,
A,2021-05-17T12:03:07.000Z,3136.3515625,label_1
B,2021-05-17T12:03:07.000Z,156.1183319091797,
C,2021-05-17T12:03:07.000Z,104.115966796875,
D,2021-05-17T12:03:07.000Z,107.97447967529297,
E,2021-05-17T12:03:07.000Z,108.69529724121094,
A,2021-05-17T12:03:17.000Z,3136.3515625,label_1
B,2021-05-17T12:03:17.000Z,156.1183319091797,
C,2021-05-17T12:03:17.000Z,104.115966796875,
D,2021-05-17T12:03:17.000Z,107.97447967529297,
E,2021-05-17T12:03:17.000Z,108.69529724121094,
A,2021-05-17T12:03:25.000Z,3136.3515625,label_1
B,2021-05-17T12:03:25.000Z,156.1183319091797,
C,2021-05-17T12:03:25.000Z,104.115966796875,
D,2021-05-17T12:03:25.000Z,107.97447967529297,
E,2021-05-17T12:03:25.000Z,108.69529724121094,
A,2021-05-17T12:03:35.000Z,3204.967041015625,label_1
B,2021-05-17T12:03:35.000Z,156.18292236328125,
C,2021-05-17T12:03:35.000Z,104.07357788085938,
D,2021-05-17T12:03:35.000Z,107.9532699584961,
E,2021-05-17T12:03:35.000Z,108.73768615722656,
A,2021-05-17T12:03:45.000Z,3204.967041015625,label_1
B,2021-05-17T12:03:45.000Z,156.18292236328125,
C,2021-05-17T12:03:45.000Z,104.07357788085938,
D,2021-05-17T12:03:45.000Z,107.9532699584961,
E,2021-05-17T12:03:45.000Z,108.73768615722656,
A,2021-05-17T12:03:55.000Z,3204.967041015625,label_1
B,2021-05-17T12:03:55.000Z,156.18292236328125,
C,2021-05-17T12:03:55.000Z,104.07357788085938,
D,2021-05-17T12:03:55.000Z,107.9532699584961,
E,2021-05-17T12:03:55.000Z,108.73768615722656,
A,2021-05-17T12:04:05.000Z,3323.927734375,label_1
B,2021-05-17T12:04:05.000Z,156.29058837890625,
C,2021-05-17T12:04:05.000Z,104.07357788085938,
D,2021-05-17T12:04:05.000Z,107.93209075927734,
E,2021-05-17T12:04:05.000Z,108.71650695800781,
A,2021-05-17T12:04:15.000Z,3323.927734375,label_1
B,2021-05-17T12:04:15.000Z,156.29058837890625,
C,2021-05-17T12:04:15.000Z,104.07357788085938,
D,2021-05-17T12:04:15.000Z,107.93209075927734,
E,2021-05-17T12:04:15.000Z,108.71650695800781,
A,2021-05-17T12:04:25.000Z,3323.927734375,label_1
B,2021-05-17T12:04:25.000Z,156.29058837890625,
C,2021-05-17T12:04:25.000Z,104.07357788085938,
D,2021-05-17T12:04:25.000Z,107.93209075927734,
E,2021-05-17T12:04:25.000Z,108.71650695800781,
A,2021-05-17T12:04:35.000Z,3248.816162109375,label_1
B,2021-05-17T12:04:35.000Z,156.39822387695312,
C,2021-05-17T12:04:35.000Z,104.15835571289062,
D,2021-05-17T12:04:35.000Z,107.93209075927734,
E,2021-05-17T12:04:35.000Z,108.75889587402344,
A,2021-05-17T12:04:45.000Z,3248.816162109375,label_1
B,2021-05-17T12:04:45.000Z,156.39822387695312,
C,2021-05-17T12:04:45.000Z,104.15835571289062,
D,2021-05-17T12:04:45.000Z,107.93209075927734,
E,2021-05-17T12:04:45.000Z,108.75889587402344,
A,2021-05-17T12:04:55.000Z,3248.816162109375,label_1
B,2021-05-17T12:04:55.000Z,156.39822387695312,
C,2021-05-17T12:04:55.000Z,104.15835571289062,
D,2021-05-17T12:04:55.000Z,107.93209075927734,
E,2021-05-17T12:04:55.000Z,108.75889587402344,
A,2021-05-17T12:05:05.000Z,3201.31298828125,label_1
B,2021-05-17T12:05:05.000Z,156.505859375,
C,2021-05-17T12:05:05.000Z,104.24319458007812,
D,2021-05-17T12:05:05.000Z,107.9532699584961,
E,2021-05-17T12:05:05.000Z,108.80131530761719,
A,2021-05-17T12:05:15.000Z,3201.31298828125,label_1
B,2021-05-17T12:05:15.000Z,156.505859375,
C,2021-05-17T12:05:15.000Z,104.24319458007812,
D,2021-05-17T12:05:15.000Z,107.9532699584961,
E,2021-05-17T12:05:15.000Z,108.80131530761719,
A,2021-05-17T12:05:25.000Z,3201.31298828125,label_1
B,2021-05-17T12:05:25.000Z,156.505859375,
C,2021-05-17T12:05:25.000Z,104.24319458007812,
D,2021-05-17T12:05:25.000Z,107.9532699584961,
E,2021-05-17T12:05:25.000Z,108.80131530761719,
A,2021-05-17T12:05:35.000Z,2803.830322265625,label_1
B,2021-05-17T12:05:35.000Z,156.54893493652344,
C,2021-05-17T12:05:35.000Z,104.26437377929688,
D,2021-05-17T12:05:35.000Z,107.93209075927734,
E,2021-05-17T12:05:35.000Z,108.86494445800781,
A,2021-05-17T12:05:45.000Z,2803.830322265625,label_1
B,2021-05-17T12:05:45.000Z,156.54893493652344,
C,2021-05-17T12:05:45.000Z,104.26437377929688,
D,2021-05-17T12:05:45.000Z,107.93209075927734,
E,2021-05-17T12:05:45.000Z,108.86494445800781,
A,2021-05-17T12:05:55.000Z,2803.830322265625,label_1
B,2021-05-17T12:05:55.000Z,156.54893493652344,
C,2021-05-17T12:05:55.000Z,104.26437377929688,
D,2021-05-17T12:05:55.000Z,107.93209075927734,
E,2021-05-17T12:05:55.000Z,108.86494445800781,
A,2021-05-17T12:06:05.000Z,3122.14111328125,label_1
B,2021-05-17T12:06:05.000Z,156.2474822998047,
C,2021-05-17T12:06:05.000Z,104.45516204833984,
D,2021-05-17T12:06:05.000Z,107.97447967529297,
E,2021-05-17T12:06:05.000Z,108.88612365722656,
A,2021-05-17T12:06:15.000Z,3122.14111328125,label_1
B,2021-05-17T12:06:15.000Z,156.2474822998047,
C,2021-05-17T12:06:15.000Z,104.45516204833984,
D,2021-05-17T12:06:15.000Z,107.97447967529297,
E,2021-05-17T12:06:15.000Z,108.88612365722656,
A,2021-05-17T12:06:25.000Z,3122.14111328125,label_1
B,2021-05-17T12:06:25.000Z,156.2474822998047,
C,2021-05-17T12:06:25.000Z,104.45516204833984,
D,2021-05-17T12:06:25.000Z,107.97447967529297,
E,2021-05-17T12:06:25.000Z,108.88612365722656,
A,2021-05-17T12:06:35.000Z,3163.960205078125,label_1
B,2021-05-17T12:06:35.000Z,156.18292236328125,
C,2021-05-17T12:06:35.000Z,104.56121063232422,
D,2021-05-17T12:06:35.000Z,108.0381088256836,
E,2021-05-17T12:06:35.000Z,108.86494445800781,
A,2021-05-17T12:06:45.000Z,3163.960205078125,label_1
B,2021-05-17T12:06:45.000Z,156.18292236328125,
C,2021-05-17T12:06:45.000Z,104.56121063232422,
D,2021-05-17T12:06:45.000Z,108.0381088256836,
E,2021-05-17T12:06:45.000Z,108.86494445800781,
A,2021-05-17T12:06:55.000Z,3163.960205078125,label_1
B,2021-05-17T12:06:55.000Z,156.18292236328125,
C,2021-05-17T12:06:55.000Z,104.56121063232422,
D,2021-05-17T12:06:55.000Z,108.0381088256836,
E,2021-05-17T12:06:55.000Z,108.86494445800781,
A,2021-05-17T12:07:05.000Z,3235.417724609375,label_1
B,2021-05-17T12:07:05.000Z,156.26901245117188,
C,2021-05-17T12:07:05.000Z,104.6883773803711,
D,2021-05-17T12:07:05.000Z,108.12291717529297,
E,2021-05-17T12:07:05.000Z,108.86494445800781,
A,2021-05-17T12:07:15.000Z,3235.417724609375,label_1
B,2021-05-17T12:07:15.000Z,156.26901245117188,
C,2021-05-17T12:07:15.000Z,104.6883773803711,
D,2021-05-17T12:07:15.000Z,108.12291717529297,
E,2021-05-17T12:07:15.000Z,108.86494445800781,
A,2021-05-17T12:07:25.000Z,3235.417724609375,label_1
B,2021-05-17T12:07:25.000Z,156.26901245117188,
C,2021-05-17T12:07:25.000Z,104.6883773803711,
D,2021-05-17T12:07:25.000Z,108.12291717529297,
E,2021-05-17T12:07:25.000Z,108.86494445800781,
A,2021-05-17T12:07:35.000Z,3314.589599609375,label_1
B,2021-05-17T12:07:35.000Z,156.33363342285156,
C,2021-05-17T12:07:35.000Z,104.81560516357422,
D,2021-05-17T12:07:35.000Z,108.20768737792969,
E,2021-05-17T12:07:35.000Z,108.86494445800781,
A,2021-05-17T12:07:45.000Z,3314.589599609375,label_1
B,2021-05-17T12:07:45.000Z,156.33363342285156,
C,2021-05-17T12:07:45.000Z,104.81560516357422,
D,2021-05-17T12:07:45.000Z,108.20768737792969,
E,2021-05-17T12:07:45.000Z,108.86494445800781,
A,2021-05-17T12:07:55.000Z,3314.589599609375,label_1
B,2021-05-17T12:07:55.000Z,156.33363342285156,
C,2021-05-17T12:07:55.000Z,104.81560516357422,
D,2021-05-17T12:07:55.000Z,108.20768737792969,
E,2021-05-17T12:07:55.000Z,108.86494445800781,
A,2021-05-17T12:08:05.000Z,3344.63427734375,label_1
B,2021-05-17T12:08:05.000Z,156.39822387695312,
C,2021-05-17T12:08:05.000Z,104.90038299560547,
D,2021-05-17T12:08:05.000Z,108.29249572753906,
E,2021-05-17T12:08:05.000Z,108.90733337402344,
A,2021-05-17T12:08:15.000Z,3344.63427734375,label_1
B,2021-05-17T12:08:15.000Z,156.39822387695312,
C,2021-05-17T12:08:15.000Z,104.90038299560547,
D,2021-05-17T12:08:15.000Z,108.29249572753906,
E,2021-05-17T12:08:15.000Z,108.90733337402344,
A,2021-05-17T12:08:25.000Z,3344.63427734375,label_1
B,2021-05-17T12:08:25.000Z,156.39822387695312,
C,2021-05-17T12:08:25.000Z,104.90038299560547,
D,2021-05-17T12:08:25.000Z,108.29249572753906,
E,2021-05-17T12:08:25.000Z,108.90733337402344,
A,2021-05-17T12:08:35.000Z,3264.24462890625,label_1
B,2021-05-17T12:08:35.000Z,156.41976928710938,
C,2021-05-17T12:08:35.000Z,104.92159271240234,
D,2021-05-17T12:08:35.000Z,108.44090270996094,
E,2021-05-17T12:08:35.000Z,108.99210357666016,
A,2021-05-17T12:08:45.000Z,3264.24462890625,label_1
B,2021-05-17T12:08:45.000Z,156.41976928710938,
C,2021-05-17T12:08:45.000Z,104.92159271240234,
D,2021-05-17T12:08:45.000Z,108.44090270996094,
E,2021-05-17T12:08:45.000Z,108.99210357666016,
A,2021-05-17T12:08:55.000Z,3264.24462890625,label_1
B,2021-05-17T12:08:55.000Z,156.41976928710938,
C,2021-05-17T12:08:55.000Z,104.92159271240234,
D,2021-05-17T12:08:55.000Z,108.44090270996094,
E,2021-05-17T12:08:55.000Z,108.99210357666016,
A,2021-05-17T12:09:05.000Z,3234.19970703125,label_1
B,2021-05-17T12:09:05.000Z,156.4628143310547,
C,2021-05-17T12:09:05.000Z,104.92159271240234,
D,2021-05-17T12:09:05.000Z,108.56809997558594,
E,2021-05-17T12:09:05.000Z,109.05573272705078,
A,2021-05-17T12:09:15.000Z,3234.19970703125,label_1
B,2021-05-17T12:09:15.000Z,156.4628143310547,
C,2021-05-17T12:09:15.000Z,104.92159271240234,
D,2021-05-17T12:09:15.000Z,108.56809997558594,
E,2021-05-17T12:09:15.000Z,109.05573272705078,
A,2021-05-17T12:09:25.000Z,3234.19970703125,label_1
B,2021-05-17T12:09:25.000Z,156.4628143310547,
C,2021-05-17T12:09:25.000Z,104.92159271240234,
D,2021-05-17T12:09:25.000Z,108.56809997558594,
E,2021-05-17T12:09:25.000Z,109.05573272705078,
A,2021-05-17T12:09:35.000Z,3256.5302734375,label_1
B,2021-05-17T12:09:35.000Z,156.4628143310547,
C,2021-05-17T12:09:35.000Z,104.9427719116211,
D,2021-05-17T12:09:35.000Z,108.73768615722656,
E,2021-05-17T12:09:35.000Z,109.1617202758789,
A,2021-05-17T12:09:45.000Z,3256.5302734375,label_1
B,2021-05-17T12:09:45.000Z,156.4628143310547,
C,2021-05-17T12:09:45.000Z,104.9427719116211,
D,2021-05-17T12:09:45.000Z,108.73768615722656,
E,2021-05-17T12:09:45.000Z,109.1617202758789,
A,2021-05-17T12:09:55.000Z,3256.5302734375,label_1
B,2021-05-17T12:09:55.000Z,156.4628143310547,
C,2021-05-17T12:09:55.000Z,104.9427719116211,
D,2021-05-17T12:09:55.000Z,108.73768615722656,
E,2021-05-17T12:09:55.000Z,109.1617202758789,
A,2021-05-17T12:10:05.000Z,3294.6953125,label_1
B,2021-05-17T12:10:05.000Z,156.41976928710938,
C,2021-05-17T12:10:05.000Z,104.92159271240234,
D,2021-05-17T12:10:05.000Z,108.84369659423828,
E,2021-05-17T12:10:05.000Z,109.26770782470703,
A,2021-05-17T12:10:15.000Z,3294.6953125,label_1
B,2021-05-17T12:10:15.000Z,156.41976928710938,
C,2021-05-17T12:10:15.000Z,104.92159271240234,
D,2021-05-17T12:10:15.000Z,108.84369659423828,
E,2021-05-17T12:10:15.000Z,109.26770782470703,
A,2021-05-17T12:10:25.000Z,3294.6953125,label_1
B,2021-05-17T12:10:25.000Z,156.41976928710938,
C,2021-05-17T12:10:25.000Z,104.92159271240234,
D,2021-05-17T12:10:25.000Z,108.84369659423828,
E,2021-05-17T12:10:25.000Z,109.26770782470703,
A,2021-05-17T12:10:35.000Z,3364.528564453125,label_1
B,2021-05-17T12:10:35.000Z,156.37672424316406,
C,2021-05-17T12:10:35.000Z,104.87920379638672,
D,2021-05-17T12:10:35.000Z,108.86494445800781,
E,2021-05-17T12:10:35.000Z,109.31012725830078,
A,2021-05-17T12:10:45.000Z,3364.528564453125,label_1
B,2021-05-17T12:10:45.000Z,156.37672424316406,
C,2021-05-17T12:10:45.000Z,104.87920379638672,
D,2021-05-17T12:10:45.000Z,108.86494445800781,
E,2021-05-17T12:10:45.000Z,109.31012725830078,
A,2021-05-17T12:10:55.000Z,3364.528564453125,label_1
B,2021-05-17T12:10:55.000Z,156.37672424316406,
C,2021-05-17T12:10:55.000Z,104.87920379638672,
D,2021-05-17T12:10:55.000Z,108.86494445800781,
E,2021-05-17T12:10:55.000Z,109.31012725830078,
A,2021-05-17T12:11:05.000Z,3441.264404296875,label_1
B,2021-05-17T12:11:05.000Z,156.37672424316406,
C,2021-05-17T12:11:05.000Z,104.87920379638672,
D,2021-05-17T12:11:05.000Z,108.90733337402344,
E,2021-05-17T12:11:05.000Z,109.3525161743164,
A,2021-05-17T12:11:15.000Z,3441.264404296875,label_1
B,2021-05-17T12:11:15.000Z,156.37672424316406,
C,2021-05-17T12:11:15.000Z,104.87920379638672,
D,2021-05-17T12:11:15.000Z,108.90733337402344,
E,2021-05-17T12:11:15.000Z,109.3525161743164,
A,2021-05-17T12:11:25.000Z,3441.264404296875,label_1
B,2021-05-17T12:11:25.000Z,156.37672424316406,
C,2021-05-17T12:11:25.000Z,104.87920379638672,
D,2021-05-17T12:11:25.000Z,108.90733337402344,
E,2021-05-17T12:11:25.000Z,109.3525161743164,
A,2021-05-17T12:11:35.000Z,3342.604248046875,label_1
B,2021-05-17T12:11:35.000Z,156.31210327148438,
C,2021-05-17T12:11:35.000Z,104.8368148803711,
D,2021-05-17T12:11:35.000Z,108.92850494384766,
E,2021-05-17T12:11:35.000Z,109.3737564086914,
A,2021-05-17T12:11:45.000Z,3342.604248046875,label_1
B,2021-05-17T12:11:45.000Z,156.31210327148438,
C,2021-05-17T12:11:45.000Z,104.8368148803711,
D,2021-05-17T12:11:45.000Z,108.92850494384766,
E,2021-05-17T12:11:45.000Z,109.3737564086914,
A,2021-05-17T12:11:55.000Z,3342.604248046875,label_1
B,2021-05-17T12:11:55.000Z,156.31210327148438,
C,2021-05-17T12:11:55.000Z,104.8368148803711,
D,2021-05-17T12:11:55.000Z,108.92850494384766,
